type,language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,eventID,eventDate,samplingProtocol,locationID,waterBody,countryCode,stateProvince,municipality,minimumDepthInMeters,maximumDepthInMeters,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimLatitude,verbatimLongitude,verbatimSRS,verbatimCoordinateSystem
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21781328,2017-07-26,transect monitoring,TR299000.3,GROTE CALIE,BE,Antwerp,Turnhout,0,0.6,Turnhout; Zevendonk; Kapelweg; begin opw brug = mtp 300200,51.28369,4.94711,WGS84,100,219472,190352,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21924509,2020-09-07,transect monitoring,TR299000.3,GROTE CALIE,BE,Antwerp,Turnhout,0,0.2,Turnhout; Zevendonk; Kapelweg; begin opw brug = mtp 300200,51.28369,4.94711,WGS84,100,219472,190352,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21340776,2007-09-25,transect monitoring,TR30000.1,KANAAL GENT-TERNEUZEN + GENTSE HAVENDOKKEN,BE,East Flanders,Zelzate,0,,"Einde Vredekaai,veldweg, voor steiger tot afsluiting",51.20773,3.80317,WGS84,100,211013,110474,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21540588,2011-08-10,transect monitoring,TR301000.1,VISBEEK,BE,Antwerp,Vosselaar,0,0.3,Vosselaar; De Breem; zijwegje Steenweg op Gierle; 20m opw brug,51.29482,4.91046,WGS84,100,220691,187786,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21917670,2020-06-10,transect monitoring,TR301000.1,VISBEEK,BE,Antwerp,Vosselaar,0,0.1,Vosselaar; De Breem; zijwegje Steenweg op Gierle; 20m opw brug,51.29482,4.91046,WGS84,100,220691,187786,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21540587,2011-08-10,transect monitoring,TR301000.3,VISBEEK,BE,Antwerp,Turnhout,0,0.3,Turnhout; Koningin Astridlaan; 15m opw brugje en rioolbuis,51.32498,4.91952,WGS84,100,224051,188393,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21917672,2020-06-10,transect monitoring,TR301000.3,VISBEEK,BE,Antwerp,Turnhout,0,0.5,Turnhout; Koningin Astridlaan; 15m opw brugje en rioolbuis,51.32498,4.91952,WGS84,100,224051,188393,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21449984,2009-08-10,transect monitoring,TR303840.1,LARUMSE LOOP,BE,Antwerp,Kasterlee,0,0.7,Geel; Roerdompstraat; 110m afw brugje mtp 303840,51.19688,4.91835,WGS84,100,209798,188417,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21585739,2012-09-19,transect monitoring,TR303840.1,LARUMSE LOOP,BE,Antwerp,Kasterlee,0,0.5,Geel; Roerdompstraat; 110m afw brugje mtp 303840,51.19688,4.91835,WGS84,100,209798,188417,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21781320,2017-07-25,transect monitoring,TR303840.1,LARUMSE LOOP,BE,Antwerp,Kasterlee,0,0.5,Geel; Roerdompstraat; 110m afw brugje mtp 303840,51.19688,4.91835,WGS84,100,209798,188417,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21917682,2020-06-15,transect monitoring,TR303840.1,LARUMSE LOOP,BE,Antwerp,Kasterlee,0,0.6,Geel; Roerdompstraat; 110m afw brugje mtp 303840,51.19688,4.91835,WGS84,100,209798,188417,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21449987,2009-07-30,transect monitoring,TR303900.1,DALEMANSLOOP,BE,Antwerp,Geel,0,0.7,Geel; Broekstraat ten einde en zandweg langs beek volgen tot opening weide; beginnen bij hoek loofbos,51.21200,4.98343,WGS84,100,211516,192952,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21583530,2012-08-02,transect monitoring,TR303900.1,DALEMANSLOOP,BE,Antwerp,Geel,0,0.8,Geel; Broekstraat ten einde en zandweg langs beek volgen tot opening weide; beginnen bij hoek loofbos,51.21200,4.98343,WGS84,100,211516,192952,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21781294,2017-06-30,transect monitoring,TR303900.1,DALEMANSLOOP,BE,Antwerp,Geel,0,1.2,Geel; Broekstraat ten einde en zandweg langs beek volgen tot opening weide; beginnen bij hoek loofbos,51.21200,4.98343,WGS84,100,211516,192952,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21449988,2009-07-30,transect monitoring,TR303900.2,DALEMANSLOOP,BE,Antwerp,Geel,0,0.6,Geel; Franse baan; brug net voor Kastermanstraat,51.20230,5.00386,WGS84,100,210449,194389,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21583528,2012-08-02,transect monitoring,TR303900.2,DALEMANSLOOP,BE,Antwerp,Geel,0,0.7,Geel; Franse baan; brug net voor Kastermanstraat,51.20230,5.00386,WGS84,100,210449,194389,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21781295,2017-06-30,transect monitoring,TR303900.2,DALEMANSLOOP,BE,Antwerp,Geel,0,0.4,Geel; Franse baan; brug net voor Kastermanstraat,51.20230,5.00386,WGS84,100,210449,194389,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21449989,2009-07-30,transect monitoring,TR303900.3,DALEMANSLOOP,BE,Antwerp,Geel,0,0.3,Geel; Franse baan; brug tegenover Domeinstraat,51.20436,5.01813,WGS84,100,210687,195384,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21583529,2012-08-02,transect monitoring,TR303900.3,DALEMANSLOOP,BE,Antwerp,Geel,0,0.5,Geel; Franse baan; brug tegenover Domeinstraat,51.20436,5.01813,WGS84,100,210687,195384,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21781296,2017-06-30,transect monitoring,TR303900.3,DALEMANSLOOP,BE,Antwerp,Geel,0,0.4,Geel; Franse baan; brug tegenover Domeinstraat,51.20436,5.01813,WGS84,100,210687,195384,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21336619,2007-06-05,transect monitoring,TR305000.1,WAMP,BE,Antwerp,Kasterlee,0,,Kasterlee; Reties Heike; +/- 500m afw brug tss stuw en monding in Kleine Nete,51.24261,5.00891,WGS84,100,214937,194703,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21479022,2010-06-17,transect monitoring,TR305000.1,WAMP,BE,Antwerp,Kasterlee,0,1.2,Kasterlee; Reties Heike; +/- 500m afw brug tss stuw en monding in Kleine Nete,51.24261,5.00891,WGS84,100,214937,194703,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21618971,2013-06-24,transect monitoring,TR305000.1,WAMP,BE,Antwerp,Kasterlee,0,1.3,Kasterlee; Reties Heike; +/- 500m afw brug tss stuw en monding in Kleine Nete,51.24261,5.00891,WGS84,100,214937,194703,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21781280,2017-06-22,transect monitoring,TR305000.1,WAMP,BE,Antwerp,Kasterlee,0,0.6,Kasterlee; Reties Heike; +/- 500m afw brug tss stuw en monding in Kleine Nete,51.24261,5.00891,WGS84,100,214937,194703,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21921011,2020-08-03,transect monitoring,TR305000.1,WAMP,BE,Antwerp,Kasterlee,0,1.2,Kasterlee; Reties Heike; +/- 500m afw brug tss stuw en monding in Kleine Nete,51.24261,5.00891,WGS84,100,214937,194703,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21396210,2008-09-15,transect monitoring,TR305500.1,WAMP L1,BE,Antwerp,Kasterlee,0,,Kasterlee; Zijweg van Hoeven; opw. brug,51.26549,5.01911,WGS84,100,217488,195393,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21542210,2011-09-07,transect monitoring,TR305500.1,WAMP L1,BE,Antwerp,Kasterlee,0,1.7,Kasterlee; Zijweg van Hoeven; opw. brug,51.26549,5.01911,WGS84,100,217488,195393,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21621339,2013-07-08,transect monitoring,TR305500.1,WAMP L1,BE,Antwerp,Kasterlee,0,1.2,Kasterlee; Zijweg van Hoeven; opw. brug,51.26549,5.01911,WGS84,100,217488,195393,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21781281,2017-06-23,transect monitoring,TR305500.1,WAMP L1,BE,Antwerp,Kasterlee,0,0.8,Kasterlee; Zijweg van Hoeven; opw. brug,51.26549,5.01911,WGS84,100,217488,195393,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21919731,2020-06-24,transect monitoring,TR305500.1,WAMP L1,BE,Antwerp,Kasterlee,0,0.7,Kasterlee; Zijweg van Hoeven; opw. brug,51.26549,5.01911,WGS84,100,217488,195393,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21396211,2008-09-11,transect monitoring,TR305500.2,WAMP L1,BE,Antwerp,Oud-Turnhout,0,,Oud-Turnhout; Kinschotsebaan; afw brug beginnen aan berk,51.29170,5.03585,WGS84,100,220415,196535,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21542211,2011-09-07,transect monitoring,TR305500.2,WAMP L1,BE,Antwerp,Oud-Turnhout,0,1.5,Oud-Turnhout; Kinschotsebaan; afw brug beginnen aan berk,51.29170,5.03585,WGS84,100,220415,196535,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21621336,2013-06-26,transect monitoring,TR305500.2,WAMP L1,BE,Antwerp,Oud-Turnhout,0,1.1,Oud-Turnhout; Kinschotsebaan; afw brug beginnen aan berk,51.29170,5.03585,WGS84,100,220415,196535,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21781282,2017-06-23,transect monitoring,TR305500.2,WAMP L1,BE,Antwerp,Oud-Turnhout,0,0.7,Oud-Turnhout; Kinschotsebaan; afw brug beginnen aan berk,51.29170,5.03585,WGS84,100,220415,196535,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21919729,2020-06-24,transect monitoring,TR305500.2,WAMP L1,BE,Antwerp,Oud-Turnhout,0,1.2,Oud-Turnhout; Kinschotsebaan; afw brug beginnen aan berk,51.29170,5.03585,WGS84,100,220415,196535,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21396212,2008-09-11,transect monitoring,TR305500.3,WAMP L1,BE,Antwerp,Arendonk,0,,Arendonk; Houwendijk; opw brug mtp 305500,51.30347,5.06214,WGS84,100,221741,198357,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21542209,2011-09-07,transect monitoring,TR305500.3,WAMP L1,BE,Antwerp,Arendonk,0,1.2,Arendonk; Houwendijk; opw brug mtp 305500,51.30347,5.06214,WGS84,100,221741,198357,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21621335,2013-06-26,transect monitoring,TR305500.3,WAMP L1,BE,Antwerp,Arendonk,0,0.8,Arendonk; Houwendijk; opw brug mtp 305500,51.30347,5.06214,WGS84,100,221741,198357,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21781286,2017-06-27,transect monitoring,TR305500.3,WAMP L1,BE,Antwerp,Arendonk,0,1.5,Arendonk; Houwendijk; opw brug mtp 305500,51.30347,5.06214,WGS84,100,221741,198357,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21919730,2020-06-24,transect monitoring,TR305500.3,WAMP L1,BE,Antwerp,Arendonk,0,1.3,Arendonk; Houwendijk; opw brug mtp 305500,51.30347,5.06214,WGS84,100,221741,198357,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21336620,2007-06-05,transect monitoring,TR305900.1,RODE LOOP,BE,Antwerp,Kasterlee,0,,Kasterlee; Terlo zijweg; inventarisatie vanaf brug 100m SO tot aan grote eik LO,51.24779,5.00629,WGS84,100,215512,194515,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21479019,2010-06-09,transect monitoring,TR305900.1,RODE LOOP,BE,Antwerp,Kasterlee,0,0.9,Kasterlee; Terlo zijweg; inventarisatie vanaf brug 100m SO tot aan grote eik LO,51.24779,5.00629,WGS84,100,215512,194515,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21616337,2013-06-12,transect monitoring,TR305900.1,RODE LOOP,BE,Antwerp,Kasterlee,0,0.6,Kasterlee; Terlo zijweg; inventarisatie vanaf brug 100m SO tot aan grote eik LO,51.24779,5.00629,WGS84,100,215512,194515,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21781331,2017-07-27,transect monitoring,TR305900.1,RODE LOOP,BE,Antwerp,Kasterlee,0,0.8,Kasterlee; Terlo zijweg; inventarisatie vanaf brug 100m SO tot aan grote eik LO,51.24779,5.00629,WGS84,100,215512,194515,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21921816,2020-08-12,transect monitoring,TR305900.1,RODE LOOP,BE,Antwerp,Kasterlee,0,0.5,Kasterlee; Terlo zijweg; inventarisatie vanaf brug 100m SO tot aan grote eik LO,51.24779,5.00629,WGS84,100,215512,194515,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21396213,2008-09-17,transect monitoring,TR305900.2,RODE LOOP,BE,Antwerp,Oud-Turnhout,0,,Oud-Turnhout; Corsendonk; beginnen 100m afw brug,51.28747,5.00034,WGS84,100,219922,194062,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21479017,2010-06-09,transect monitoring,TR305900.2,RODE LOOP,BE,Antwerp,Oud-Turnhout,0,0.3,Oud-Turnhout; Corsendonk; beginnen 100m afw brug,51.28747,5.00034,WGS84,100,219922,194062,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21616338,2013-06-12,transect monitoring,TR305900.2,RODE LOOP,BE,Antwerp,Oud-Turnhout,0,0.5,Oud-Turnhout; Corsendonk; beginnen 100m afw brug,51.28747,5.00034,WGS84,100,219922,194062,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21781329,2017-07-27,transect monitoring,TR305900.2,RODE LOOP,BE,Antwerp,Oud-Turnhout,0,0.6,Oud-Turnhout; Corsendonk; beginnen 100m afw brug,51.28747,5.00034,WGS84,100,219922,194062,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21449990,2009-06-15,transect monitoring,TR305900.3,RODE LOOP,BE,Antwerp,Oud-Turnhout,0,0.4,Oud-Turnhout; Goordijk; kruising Linkebekestr- Horsbeekloop,51.31918,5.02306,WGS84,100,223464,195616,EPSG:31370,Belgian Lambert 72
